linkId,roadName,speed_kmh,congestion_level,observed_at
3070076500,황룡안길,16,,20251029111500
3070076600,황룡안길,33,,20251029111500
3070076701,대야관통로,33,,20251029111500
3070076702,대야관통로,33,,20251029111500
3070076801,대야관통로,43,,20251029111500
3070076802,대야관통로,36,,20251029111500
3070076900,황룡1길,16.5,,20251029111500
3070077000,황룡1길,23,,20251029111500
3070077100,황룡안길,30,,20251029111500
3070077200,황룡안길,33,,20251029111500
3070077300,황룡안길,33,,20251029111500
3070077400,황룡안길,31,,20251029111500
3070077500,황룡2길,12,,20251029111500
3070077600,황룡2길,9,,20251029111500
3070077700,황룡1길,18,,20251029111500
3070077800,황룡1길,20,,20251029111500
3070077900,황룡2길,13,,20251029111500
3070078000,황룡2길,10,,20251029111500
3070078100,황룡2길,21,,20251029111500
3070078200,황룡2길,28,,20251029111500
3070078300,은파순환길,33.5,,20251029111500
3070078400,은파순환길,37,,20251029111500
3070078502,백토로,36,,20251029111500
3070078503,백토로,34,,20251029111500
3070078504,백토로,27,,20251029111500
3070078601,백토로,40,,20251029111500
3070078603,백토로,30,,20251029111500
3070078604,백토로,51,,20251029111500
3070078701,황룡로,28,,20251029111500
3070078702,황룡로,15,,20251029111500
3070078801,황룡로,42,,20251029111500
3070078802,황룡로,18,,20251029111500
3070078900,황룡안길,33,,20251029111500
3070079000,황룡안길,40,,20251029111500
3070079100,황룡1길,18,,20251029111500
3070079200,황룡1길,20,,20251029111500
3070079300,황룡안길,40,,20251029111500
3070079400,황룡안길,31,,20251029111500
3070079500,석화로,27,,20251029111500
3070079600,석화로,35.3,,20251029111500
3070079703,새만금북로,55,,20251029111500
3070079704,새만금북로,55,,20251029111500
3070079705,새만금북로,44,,20251029111500
3070079706,새만금북로,55,,20251029111500
3070079707,새만금북로,51.5,,20251029111500
3070079708,새만금북로,35,,20251029111500
3070079710,새만금북로,47,,20251029111500
3070079711,새만금북로,45,,20251029111500
3070079803,새만금북로,47,,20251029111500
3070079804,새만금북로,46,,20251029111500
3070079805,새만금북로,53,,20251029111500
3070079806,새만금북로,74,,20251029111500
3070079807,새만금북로,78,,20251029111500
3070079809,새만금북로,66,,20251029111500
3070079810,새만금북로,43.5,,20251029111500
3070079811,새만금북로,66,,20251029111500
3070079900,황룡안길,12,,20251029111500
3070080000,황룡안길,7,,20251029111500
3070080100,황룡1길,19,,20251029111500
3070080200,황룡1길,14,,20251029111500
3070080300,황룡안길,13,,20251029111500
3070080400,황룡안길,31,,20251029111500
3070080500,황룡2길,18,,20251029111500
3070080600,황룡2길,24,,20251029111500
3070080701,은파순환길,31,,20251029111500
3070080702,은파순환길,21,,20251029111500
3070080801,은파순환길,27,,20251029111500
3070080802,은파순환길,29,,20251029111500
3070080900,황룡1길,30,,20251029111500
3070081000,황룡1길,15,,20251029111500
3070081100,황룡1길,12,,20251029111500
3070081200,황룡1길,15,,20251029111500
3070081300,황룡2길,5,,20251029111500
3070081400,황룡2길,18,,20251029111500
3070081503,월명로,40.5,,20251029111500
3070081504,월명로,40,,20251029111500
3070081601,월명로,38,,20251029111500
3070081603,월명로,55.5,,20251029111500
3070081604,월명로,59.5,,20251029111500
3070081700,황룡로,15,,20251029111500
3070081800,황룡로,18,,20251029111500
3070081901,대학로,37,,20251029111500
3070081902,대학로,50,,20251029111500
3070082001,대학로,38,,20251029111500
3070082002,대학로,25,,20251029111500
3070082100,황룡로,15,,20251029111500
3070082200,황룡로,19.7,,20251029111500
3070082500,옥산로,60,,20251029111500
3070082600,옥산로,51,,20251029111500
3070082700,석화로,37,,20251029111500
3070082800,석화로,35.5,,20251029111500
3070082900,서악길,32,,20251029111500
3070083000,서악길,40,,20251029111500
3070083100,당쌍로,34.5,,20251029111500
3070083200,당쌍로,43,,20251029111500
3070083300,당쌍로,41,,20251029111500
3070083400,당쌍로,38,,20251029111500
3070083500,당쌍로,31,,20251029111500
3070083600,당쌍로,46.5,,20251029111500
3070083700,당쌍로,43,,20251029111500
3070083800,당쌍로,37,,20251029111500
3070083900,하포로,41,,20251029111500
3070084000,하포로,30.5,,20251029111500
3070084100,백석로,22.5,,20251029111500
3070084200,백석로,31,,20251029111500
3070084300,옥산로,56,,20251029111500
3070084400,옥산로,65.3,,20251029111500
3070084500,석화로,34,,20251029111500
3070084600,석화로,32,,20251029111500
3070084700,석화로,30,,20251029111500
3070084800,석화로,33.7,,20251029111500
3070084901,석화로,35,,20251029111500
3070085002,석화로,25.5,,20251029111500
3070085101,새만금북로,44,,20251029111500
3070085102,새만금북로,44,,20251029111500
3070085201,새만금북로,37,,20251029111500
3070085202,새만금북로,6,,20251029111500
3070085302,가도로,36,,20251029111500
3070085303,가도로,36,,20251029111500
3070085304,가도로,43,,20251029111500
3070085401,가도로,51,,20251029111500
3070085403,가도로,29,,20251029111500
3070085404,가도로,21,,20251029111500
3070085500,새만금북로,44,,20251029111500
3070085600,새만금북로,51,,20251029111500
3070085701,동가도길,45,,20251029111500
3070085702,동가도길,44,,20251029111500
3070085801,동가도길,35.5,,20251029111500
3070085802,동가도길,43,,20251029111500
3070085900,석화로,33,,20251029111500
3070086000,석화로,26,,20251029111500
3070086101,대학로,48,,20251029111500
3070086102,대학로,30,,20251029111500
3070086201,대학로,25,,20251029111500
3070086202,대학로,25,,20251029111500
3070086300,새만금북로,44,,20251029111500
3070086400,새만금북로,45,,20251029111500
3070086501,산단로,61,,20251029111500
3070086502,산단로,35,,20251029111500
3070086601,산단로,30.5,,20251029111500
3070086602,산단로,44,,20251029111500
3070086700,개정문화길,40,,20251029111500
3070086800,개정문화길,23,,20251029111500
3070086901,월명로,52,,20251029111500
3070086902,월명로,62,,20251029111500
3070087001,월명로,56,,20251029111500
3070087002,월명로,46,,20251029111500
3070087102,당북길,21,,20251029111500
3070087201,당북길,32,,20251029111500
3070087300,서원석곡로,37,,20251029111500
3070087400,서원석곡로,42,,20251029111500
3070087700,개정문화길,32,,20251029111500
3070087800,개정문화길,29.5,,20251029111500
3070087900,개정문화길,32,,20251029111500
3070088000,개정문화길,40,,20251029111500
3070088101,산단동서로,48,,20251029111500
3070088103,산단동서로,53,,20251029111500
3070088105,산단동서로,56,,20251029111500
3070088106,산단동서로,36,,20251029111500
3070088202,산단동서로,52,,20251029111500
3070088204,산단동서로,60,,20251029111500
3070088205,산단동서로,39.5,,20251029111500
3070088206,산단동서로,55,,20251029111500
3070088300,개정문화길,33,,20251029111500
3070088400,개정문화길,33,,20251029111500
3070088500,개정문화길,40,,20251029111500
3070088600,개정문화길,29,,20251029111500
3070088700,개정문화길,36,,20251029111500
3070088800,개정문화길,37,,20251029111500
3070088900,개정문화길,30,,20251029111500
3070089000,개정문화길,31,,20251029111500
3070089101,산단동서로,42,,20251029111500
3070089201,산단동서로,43,,20251029111500
3070089202,산단동서로,41,,20251029111500
3070089300,개정문화길,25,,20251029111500
3070089400,개정문화길,34,,20251029111500
3070089500,개정문화길,32,,20251029111500
3070089600,개정문화길,28,,20251029111500
3070089700,개정문화길,32,,20251029111500
3070089800,개정문화길,32,,20251029111500
3070089900,개정문화길,26,,20251029111500
3070090000,개정문화길,27,,20251029111500
3070090100,대학로,30,,20251029111500
3070090200,대학로,37,,20251029111500
3070090300,개정문화길,32,,20251029111500
3070090400,개정문화길,33,,20251029111500
3070090500,산단로,63,,20251029111500
3070090600,산단로,56,,20251029111500
3070090700,옥석신흥길,40,,20251029111500
3070090800,옥석신흥길,31,,20251029111500
3070090900,개정문화길,32,,20251029111500
3070091000,개정문화길,33,,20251029111500
3070091100,개정문화길,31,,20251029111500
3070091200,개정문화길,30,,20251029111500
3070091300,옥석신흥길,37,,20251029111500
3070091400,옥석신흥길,40,,20251029111500
3070091500,개정문화길,33,,20251029111500
3070091700,개정문화길,30,,20251029111500
3070091800,개정문화길,31,,20251029111500
3070091900,개정문화길,36,,20251029111500
3070092000,개정문화길,33,,20251029111500
3070092100,개정문화길,28,,20251029111500
3070092200,개정문화길,32,,20251029111500
3070092300,개정문화길,35,,20251029111500
3070092400,개정문화길,29,,20251029111500
3070092500,개정안길,36,,20251029111500
3070092600,개정안길,30,,20251029111500
3070092700,왕산1길,46,,20251029111500
3070092800,왕산1길,47,,20251029111500
3070092900,왕산1길,56,,20251029111500
3070093000,왕산1길,49,,20251029111500
3070093100,왕산1길,44,,20251029111500
3070093200,왕산1길,49,,20251029111500
3070093300,남산로,32,,20251029111500
3070093400,남산로,42,,20251029111500
3070093700,왕산1길,44,,20251029111500
3070093800,왕산1길,57,,20251029111500
3070093901,미성로,44,,20251029111500
3070093902,미성로,60,,20251029111500
3070094001,미성로,54.5,,20251029111500
3070094002,미성로,43,,20251029111500
3070094100,대학로,27,,20251029111500
3070094200,대학로,33,,20251029111500
3070094301,바르메길,31,,20251029111500
3070094302,바르메길,27,,20251029111500
3070094401,바르메길,31,,20251029111500
3070094402,바르메길,32,,20251029111500
3070094700,산단로,47,,20251029111500
3070094800,산단로,26,,20251029111500
3070094901,미성로,18,,20251029111500
3070094902,미성로,20,,20251029111500
3070095001,미성로,51,,20251029111500
3070095002,미성로,33,,20251029111500
3070095100,칠성로,31,,20251029111500
3070095200,칠성로,14,,20251029111500
3070095300,의료원로,31.5,,20251029111500
3070095400,의료원로,10.5,,20251029111500
3070095500,월명로,36,,20251029111500
3070095600,월명로,50,,20251029111500
3070095700,의료원로,39,,20251029111500
3070095800,의료원로,37,,20251029111500
3070095901,미성로,48.5,,20251029111500
3070095902,미성로,33,,20251029111500
3070096001,미성로,55,,20251029111500
3070096002,미성로,38.7,,20251029111500
3070096100,칠성4길,19,,20251029111500
3070096200,칠성4길,11,,20251029111500
3070096300,의료원로,16.5,,20251029111500
3070096400,의료원로,47,,20251029111500
3070096500,신평길,24,,20251029111500
3070096600,신평길,20,,20251029111500
3070096700,지곡로,17,,20251029111500
3070096800,지곡로,14,,20251029111500
3070096901,의료원로,45,,20251029111500
3070096902,의료원로,46.5,,20251029111500
3070097001,의료원로,44.5,,20251029111500
3070097002,의료원로,35,,20251029111500
3070097101,최호장군길,45.5,,20251029111500
3070097102,최호장군길,51,,20251029111500
3070097201,최호장군길,36,,20251029111500
3070097202,최호장군길,30,,20251029111500
3070097300,신평1길,15.5,,20251029111500
3070097400,신평1길,18,,20251029111500
3070097500,신평길,20.5,,20251029111500
3070097600,신평길,20,,20251029111500
3070097700,대학로,27,,20251029111500
3070097800,대학로,43,,20251029111500
3070097901,상지곡1길,21,,20251029111500
3070097902,상지곡1길,25,,20251029111500
3070098001,상지곡1길,30,,20251029111500
3070098002,상지곡1길,25,,20251029111500
3070098100,지곡로,27,,20251029111500
3070098200,지곡로,22,,20251029111500
3070098300,미성로,43,,20251029111500
3070098400,미성로,62,,20251029111500
3070098500,사전길,34.5,,20251029111500
3070098600,사전길,16.5,,20251029111500
3070098700,왕산1길,51,,20251029111500
3070098800,왕산1길,50,,20251029111500
3070098900,동지곡길,8,,20251029111500
3070099000,동지곡길,23,,20251029111500
3070099100,의료원로,31,,20251029111500
3070099200,의료원로,32,,20251029111500
3070099301,대학로,39,,20251029111500
3070099303,대학로,17,,20251029111500
3070099304,대학로,35,,20251029111500
3070099402,대학로,50,,20251029111500
3070099403,대학로,35,,20251029111500
3070099404,대학로,50,,20251029111500
3070099702,호원대1길,38,,20251029111500
3070099705,호원대1길,40.5,,20251029111500
3070099706,호원대1길,42,,20251029111500
3070099708,호원대1길,46.5,,20251029111500
3070099710,호원대1길,49,,20251029111500
3070099711,호원대1길,36,,20251029111500
3070099712,호원대1길,44.5,,20251029111500
3070099801,호원대1길,38.5,,20251029111500
3070099805,호원대1길,42,,20251029111500
3070099806,호원대1길,39.5,,20251029111500
3070099807,호원대1길,59,,20251029111500
3070099809,호원대1길,51,,20251029111500
3070099811,호원대1길,50,,20251029111500
3070099812,호원대1길,44,,20251029111500
3070099900,백토로,17,,20251029111500
3070100000,백토로,34,,20251029111500
3070100100,한밭로,25,,20251029111500
3070100200,한밭로,35.5,,20251029111500
3070100301,미성로,54,,20251029111500
3070100303,미성로,62,,20251029111500
3070100304,미성로,26,,20251029111500
3070100402,미성로,50,,20251029111500
3070100403,미성로,39,,20251029111500
3070100404,미성로,55,,20251029111500
3070100500,산북로,40.3,,20251029111500
3070100600,산북로,46,,20251029111500
3070100700,외항로,39,,20251029111500
3070100800,외항로,36,,20251029111500
3070100900,상지곡1길,21,,20251029111500
3070101000,상지곡1길,24,,20251029111500
3070101100,동지곡길,18,,20251029111500
3070101200,동지곡길,20.5,,20251029111500
3070101300,외항로,32,,20251029111500
3070101400,외항로,46,,20251029111500
3070101500,외항로,45,,20251029111500
3070101600,외항로,36,,20251029111500
3070101700,산단로,25,,20251029111500
3070101800,산단로,27,,20251029111500
3070101900,동장산1길,44,,20251029111500
3070102000,동장산1길,28,,20251029111500
3070102100,동장산로,26,,20251029111500
3070102200,동장산로,54,,20251029111500
3070102300,자유로,27,,20251029111500
3070102400,자유로,41,,20251029111500
3070102500,백토로,20,,20251029111500
3070102600,백토로,22,,20251029111500
3070102700,의료원로,24,,20251029111500
3070102800,의료원로,25,,20251029111500
3070102900,신지길,22,,20251029111500
3070103000,신지길,22,,20251029111500
3070103100,신평길,25,,20251029111500
3070103200,신평길,28,,20251029111500
3070103301,신지길,30,,20251029111500
3070103302,신지길,25,,20251029111500
3070103401,신지길,19,,20251029111500
3070103402,신지길,24.5,,20251029111500
3070103500,지곡로,15,,20251029111500
3070103600,지곡로,21.5,,20251029111500
3070103700,바르메길,28,,20251029111500
3070103800,바르메길,27.5,,20251029111500
3070103901,신지길,37,,20251029111500
3070103902,신지길,22.5,,20251029111500
3070104001,신지길,22,,20251029111500
3070104002,신지길,19,,20251029111500
3070104100,동지곡길,20,,20251029111500
3070104200,동지곡길,22,,20251029111500
3070104300,운회길,33,,20251029111500
3070104400,운회길,40,,20251029111500
3070104501,호원대3길,30.5,,20251029111500
3070104505,호원대3길,52,,20251029111500
3070104506,호원대3길,50,,20251029111500
3070104510,호원대3길,31,,20251029111500
3070104511,호원대3길,48,,20251029111500
3070104512,호원대3길,43,,20251029111500
3070104602,호원대3길,25.5,,20251029111500
3070104605,호원대3길,29,,20251029111500
3070104606,호원대3길,40,,20251029111500
3070104609,호원대3길,30,,20251029111500
3070104611,호원대3길,31,,20251029111500
3070104612,호원대3길,29,,20251029111500
3070104700,번영로,38,,20251029111500
3070104800,금강로,49,,20251029111500
3070104900,부곡로,20,,20251029111500
3070105000,부곡로,16.5,,20251029111500
3070105103,부곡로,26,,20251029111500
3070105104,부곡로,26,,20251029111500
3070105105,부곡로,27,,20251029111500
3070105106,부곡로,33,,20251029111500
3070105203,부곡로,35,,20251029111500
3070105205,부곡로,25,,20251029111500
3070105206,부곡로,28.5,,20251029111500
3070105300,칠성로,29,,20251029111500
3070105400,칠성로,30.5,,20251029111500
3070105500,동장산2길,22,,20251029111500
3070105600,동장산2길,36,,20251029111500
3070105701,부곡로,30,,20251029111500
3070105702,부곡로,19.5,,20251029111500
3070105801,부곡로,21.5,,20251029111500
3070105802,부곡로,29,,20251029111500
3070105900,칠성4길,20,,20251029111500
3070106000,칠성4길,21,,20251029111500
3070106100,남산로,41,,20251029111500
3070106200,남산로,49,,20251029111500
3070106301,산북로,24,,20251029111500
3070106302,산북로,43,,20251029111500
3070106401,산북로,57,,20251029111500
3070106402,산북로,35,,20251029111500
3070106500,산단로,63,,20251029111500
3070106600,산단로,54,,20251029111500
3070106701,자유로,47,,20251029111500
3070106702,자유로,43.5,,20251029111500
3070106801,자유로,50,,20251029111500
3070106802,자유로,51.5,,20251029111500
3070106900,백토로,28,,20251029111500
3070107000,백토로,26,,20251029111500
3070107100,동장산로,41,,20251029111500
3070107200,동장산로,45.5,,20251029111500
3070107300,산단로,39,,20251029111500
3070107400,산단로,26,,20251029111500
3070107500,금강로,45,,20251029111500
3070107600,번영로,40,,20251029111500
3070107700,동장산로,43.5,,20251029111500
3070107800,동장산로,48,,20251029111500
3070107900,동장산로,54,,20251029111500
3070108000,동장산로,61,,20251029111500
3070108100,나운로,33.5,,20251029111500
3070108200,나운로,32.5,,20251029111500
3070108300,한밭로,30,,20251029111500
3070108400,한밭로,20,,20251029111500
3070108500,동장산2길,50,,20251029111500
3070108600,동장산2길,58,,20251029111500
3070108700,동장산1길,41,,20251029111500
3070108800,동장산1길,48,,20251029111500
3070108900,동장산2길,32,,20251029111500
3070109000,동장산2길,33,,20251029111500
3070109100,서원석곡로,42,,20251029111500
3070109200,서원석곡로,45,,20251029111500
3070109301,공단대로,48,,20251029111500
3070109302,공단대로,47,,20251029111500
3070109401,공단대로,38,,20251029111500
3070109402,공단대로,54.5,,20251029111500
3070109501,공단대로,40,,20251029111500
3070109502,공단대로,40,,20251029111500
3070109503,공단대로,31,,20251029111500
3070109601,공단대로,51,,20251029111500
3070109602,공단대로,59,,20251029111500
3070109603,공단대로,43.5,,20251029111500
3070109700,축동로,22,,20251029111500
3070109800,축동로,8,,20251029111500
3070109901,공단대로,47,,20251029111500
3070109902,공단대로,45,,20251029111500
3070110001,공단대로,35,,20251029111500
3070110002,공단대로,34,,20251029111500
3070110501,공단대로,42,,20251029111500
3070110503,공단대로,49.3,,20251029111500
3070110505,공단대로,41,,20251029111500
3070110507,공단대로,46,,20251029111500
3070110510,공단대로,22,,20251029111500
3070110511,공단대로,34,,20251029111500
3070110512,공단대로,33,,20251029111500
3070110602,공단대로,47,,20251029111500
3070110604,공단대로,54.5,,20251029111500
3070110606,공단대로,46,,20251029111500
3070110608,공단대로,40.5,,20251029111500
3070110609,공단대로,38.5,,20251029111500
3070110611,공단대로,36,,20251029111500
3070110612,공단대로,41,,20251029111500
3070110701,미장서로,37,,20251029111500
3070110702,미장서로,22,,20251029111500
3070110801,미장서로,32,,20251029111500
3070110802,미장서로,36,,20251029111500
3070110900,의료원로,28.5,,20251029111500
3070111000,의료원로,13,,20251029111500
3070111100,하나운로,14,,20251029111500
3070111200,하나운로,15,,20251029111500
3070111300,개정안길,37,,20251029111500
3070111400,개정안길,50,,20251029111500
3070111501,바르메길,45,,20251029111500
3070111506,바르메길,34,,20251029111500
3070111507,바르메길,33,,20251029111500
3070111602,바르메길,49,,20251029111500
3070111605,바르메길,39,,20251029111500
3070111606,바르메길,34,,20251029111500
3070111607,바르메길,46,,20251029111500
3070111608,바르메길,36.5,,20251029111500
3070111700,공단대로,36.7,,20251029111500
3070111800,공단대로,40,,20251029111500
3070111900,나운로,20,,20251029111500
3070112000,나운로,31,,20251029111500
3070112101,한밭2길,30,,20251029111500
3070112102,한밭2길,28,,20251029111500
3070112201,한밭2길,16.5,,20251029111500
3070112202,한밭2길,30,,20251029111500
3070112300,대학로,28,,20251029111500
3070112400,대학로,28,,20251029111500
3070112500,구신기길,45,,20251029111500
3070112600,구신기길,47,,20251029111500
3070112700,구신기길,51,,20251029111500
3070112800,구신기길,53,,20251029111500
3070112900,공단대로,47,,20251029111500
3070113000,공단대로,50,,20251029111500
3070113101,백토로,38,,20251029111500
3070113102,백토로,23,,20251029111500
3070113201,백토로,39,,20251029111500
3070113202,백토로,50,,20251029111500
3070113300,의료원로,24,,20251029111500
3070113400,의료원로,30,,20251029111500
3070113500,자유로,63,,20251029111500
3070113600,자유로,53.5,,20251029111500
3070113700,자유로,38,,20251029111500
3070113800,자유로,39,,20251029111500
3070113900,구신기길,54,,20251029111500
3070114000,구신기길,54,,20251029111500
3070114100,산단로,55,,20251029111500
3070114200,산단로,46,,20251029111500
3070114300,산단로,37,,20251029111500
3070114400,산단로,22,,20251029111500
3070114500,칠성로,34.5,,20251029111500
3070114600,칠성로,27.5,,20251029111500
3070114700,동아로,29,,20251029111500
3070114800,동아로,27.5,,20251029111500
3070114900,동정1길,29,,20251029111500
3070115000,동정1길,34,,20251029111500
3070115101,자유로,58,,20251029111500
3070115102,자유로,56,,20251029111500
3070115201,자유로,37,,20251029111500
3070115202,자유로,47,,20251029111500
3070115301,자유로,54,,20251029111500
3070115302,서해로,51,,20251029111500
3070115401,서해로,57,,20251029111500
3070115402,자유로,53,,20251029111500
3070115700,동장산로,39,,20251029111500
3070115800,동장산로,29,,20251029111500
3070115900,동장산로,50,,20251029111500
3070116000,동장산로,19,,20251029111500
3070116100,동장산로,47,,20251029111500
3070116200,동장산로,54,,20251029111500
3070116300,자유로,25,,20251029111500
3070116400,자유로,35,,20251029111500
3070116500,나운로,19,,20251029111500
3070116600,나운로,28,,20251029111500
3070116700,동장산1길,39,,20251029111500
3070116800,동장산1길,51,,20251029111500
3070116900,자유로,26,,20251029111500
3070117000,자유로,31,,20251029111500
3070117100,동장산1길,46,,20251029111500
3070117200,동장산1길,51,,20251029111500
3070117300,동장산1길,48,,20251029111500
3070117400,동장산1길,42,,20251029111500
3070117500,개정안길,32,,20251029111500
3070117600,개정안길,38.5,,20251029111500
3070117700,최호장군길,46,,20251029111500
3070117800,최호장군길,40,,20251029111500
3070117901,자유로,56,,20251029111500
3070118002,자유로,37,,20251029111500
3070118100,동장산2길,33,,20251029111500
3070118200,동장산2길,30,,20251029111500
3070118302,자유로,56.3,,20251029111500
3070118303,자유로,52,,20251029111500
3070118305,자유로,54.5,,20251029111500
3070118306,자유로,53,,20251029111500
3070118307,자유로,65,,20251029111500
3070118401,자유로,42,,20251029111500
3070118402,자유로,53,,20251029111500
3070118404,자유로,55,,20251029111500
3070118406,자유로,41,,20251029111500
3070118407,자유로,42,,20251029111500
3070118500,군산산단로,46.5,,20251029111500
3070118600,군산산단로,50,,20251029111500
3070118901,공단대로,45,,20251029111500
3070118902,공단대로,57,,20251029111500
3070119001,공단대로,40,,20251029111500
3070119002,공단대로,40,,20251029111500
3070119101,나운안길,29,,20251029111500
3070119102,나운안길,8,,20251029111500
3070119202,나운안길,32,,20251029111500
3070119300,남산로,34,,20251029111500
3070119400,남산로,48,,20251029111500
3070119501,법원로,34,,20251029111500
3070119502,법원로,28.5,,20251029111500
3070119601,법원로,30,,20251029111500
3070119602,법원로,21,,20251029111500
3070119700,공단대로,34,,20251029111500
3070119800,공단대로,33,,20251029111500
3070119900,하나운로,26,,20251029111500
3070120000,하나운로,16,,20251029111500
3070120101,자유로,54,,20251029111500
3070120102,자유로,35,,20251029111500
3070120201,자유로,50,,20251029111500
3070120202,자유로,46,,20251029111500
3070120305,산단남북로,45,,20251029111500
3070120306,산단남북로,39,,20251029111500
3070120307,산단남북로,36,,20251029111500
3070120308,산단남북로,54,,20251029111500
3070120309,산단남북로,36,,20251029111500
3070120310,산단남북로,48,,20251029111500
3070120405,산단남북로,51,,20251029111500
3070120406,산단남북로,54,,20251029111500
3070120407,산단남북로,34,,20251029111500
3070120408,산단남북로,42,,20251029111500
3070120409,산단남북로,18,,20251029111500
3070120410,산단남북로,21,,20251029111500
3070120500,자유로,35,,20251029111500
3070120600,자유로,36,,20251029111500
3070120700,자유로,33,,20251029111500
3070120800,자유로,29,,20251029111500
3070120900,자유로,31,,20251029111500
3070121000,자유로,46,,20251029111500
3070121100,자유로,43,,20251029111500
3070121200,자유로,31,,20251029111500
3070121302,요죽길,32,,20251029111500
3070121303,요죽길,32.5,,20251029111500
3070121304,요죽길,31,,20251029111500
3070121401,요죽길,35.5,,20251029111500
3070121403,요죽길,36.5,,20251029111500
3070121404,요죽길,24,,20251029111500
3070121500,부원로,18,,20251029111500
3070121600,부원로,23.5,,20251029111500
3070121700,부원로,24,,20251029111500
3070121800,부원로,19,,20251029111500
3070121901,칠성로,35,,20251029111500
3070121903,칠성로,26,,20251029111500
3070121904,칠성로,25.5,,20251029111500
3070122002,칠성로,36,,20251029111500
3070122003,칠성로,28,,20251029111500
3070122004,칠성로,30,,20251029111500
3070122101,자유로,55.5,,20251029111500
3070122102,자유로,45,,20251029111500
3070122201,자유로,40,,20251029111500
3070122202,자유로,56,,20251029111500
3070122302,가도로,19,,20251029111500
3070122303,가도로,20,,20251029111500
3070122304,가도로,30,,20251029111500
3070122401,가도로,34,,20251029111500
3070122403,가도로,34,,20251029111500
3070122404,가도로,39,,20251029111500
3070122500,부원로,26,,20251029111500
3070122600,부원로,21,,20251029111500
3070122700,부원로,22,,20251029111500
3070122800,부원로,24,,20251029111500
3070122902,칠성4길,20,,20251029111500
3070122903,칠성4길,29,,20251029111500
3070122904,칠성4길,33,,20251029111500
3070123001,칠성4길,26,,20251029111500
3070123003,칠성4길,27,,20251029111500
3070123004,칠성4길,28,,20251029111500
3070123100,동안길,46,,20251029111500
3070123200,동안길,38.5,,20251029111500
3070123502,산북로,44,,20251029111500
3070123503,산북로,47,,20251029111500
3070123504,산북로,42.7,,20251029111500
3070123601,산북로,48,,20251029111500
3070123603,산북로,60,,20251029111500
3070123604,산북로,54.3,,20251029111500
3070123700,공단대로,22,,20251029111500
3070123800,공단대로,17,,20251029111500
3070123900,나운로,20,,20251029111500
3070124000,나운로,14,,20251029111500
3070124100,개정안길,50,,20251029111500
3070124200,개정안길,52,,20251029111500
3070124300,-,60,,20251029111500
3070124400,-,48,,20251029111500
3070124500,자유로,53.5,,20251029111500
3070124600,자유로,51,,20251029111500
3070124901,경기장로,27,,20251029111500
3070124902,경기장로,27,,20251029111500
3070125001,경기장로,24,,20251029111500
3070125002,경기장로,32,,20251029111500
3070125101,자유로,52,,20251029111500
3070125102,자유로,56,,20251029111500
3070125201,자유로,56.5,,20251029111500
3070125202,자유로,60,,20251029111500
3070125300,대학로,34,,20251029111500
3070125400,대학로,22,,20251029111500
3070125503,공단대로,16,,20251029111500
3070125504,공단대로,10,,20251029111500
3070125505,공단대로,48,,20251029111500
3070125506,공단대로,48,,20251029111500
3070125603,공단대로,31,,20251029111500
3070125604,공단대로,29,,20251029111500
3070125605,공단대로,46,,20251029111500
3070125606,공단대로,46.5,,20251029111500
3070125700,자유로,49.7,,20251029111500
3070125800,자유로,34,,20251029111500
3070125901,두란뜸2길,31,,20251029111500
3070125902,두란뜸2길,30,,20251029111500
3070126001,두란뜸2길,24,,20251029111500
3070126002,두란뜸2길,19,,20251029111500
3070126100,백토로,40,,20251029111500
3070126200,백토로,38.5,,20251029111500
3070126301,나운안1길,19,,20251029111500
3070126302,나운안1길,20.5,,20251029111500
3070126401,나운안1길,26,,20251029111500
3070126402,나운안1길,24,,20251029111500
3070126500,쌍천로,35,,20251029111500
3070126600,쌍천로,30,,20251029111500
3070126700,자유로,20,,20251029111500
3070126800,자유로,46,,20251029111500
3070126900,동장산로,38,,20251029111500
3070127000,동장산로,49,,20251029111500
3070127100,자유로,56.5,,20251029111500
3070127200,자유로,45,,20251029111500
3070127300,자유로,48,,20251029111500
3070127400,자유로,58,,20251029111500
3070127500,자유로,57,,20251029111500
3070127600,자유로,59,,20251029111500
3070127701,백토로,28,,20251029111500
3070127703,백토로,33,,20251029111500
3070127704,백토로,30,,20251029111500
3070127801,백토로,41,,20251029111500
3070127803,백토로,20,,20251029111500
3070127804,백토로,21,,20251029111500
3070127900,조촌로,31,,20251029111500
3070128000,조촌로,13,,20251029111500
3070128101,동아로,33,,20251029111500
3070128102,동아로,24,,20251029111500
3070128201,동아로,28,,20251029111500
3070128202,동아로,26,,20251029111500
3070128301,상나운2길,25,,20251029111500
3070128302,상나운2길,28,,20251029111500
3070128401,상나운2길,41,,20251029111500
3070128402,상나운2길,29,,20251029111500
3070128501,대학로,36,,20251029111500
3070128502,대학로,34,,20251029111500
3070128601,대학로,21,,20251029111500
3070128602,대학로,21,,20251029111500
3070128700,나운안1길,21,,20251029111500
3070128800,나운안1길,20,,20251029111500
3070128900,경기장로,50,,20251029111500
3070129000,경기장로,24,,20251029111500
3070129100,나운4길,28,,20251029111500
3070129200,나운4길,18,,20251029111500
3070129301,나운로,43,,20251029111500
3070129302,나운로,31,,20251029111500
3070129401,나운로,33,,20251029111500
3070129402,나운로,37,,20251029111500
3070129500,나운4길,18,,20251029111500
